fedora_lastModifiedBy,fedora_created,ldp_contains,dc_title,fedora_writable,dc_description,fedora_createdBy,fedora_hasParent,fedora_lastModified,files
fedoraAdmin,2025-03-06T16:01:14.696000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/55/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/55/orderProxies,Clement,false,"The source is a reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:01:14.696000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/55/pages/page_0/files/c000507_002_013_access.mp3
fedoraAdmin,2025-03-06T16:00:29.244000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/33/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/33/pages,Terry Carr Interview Side 1 & 2,false,"The source is a TDK LX 3590B reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process; Speech Volume Leveler and Normalize process were used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:00:29.244000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/33/pages/page_0/files/c000507_001_031_1_access.mp3
fedoraAdmin,2025-03-06T16:00:24.762000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/3/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/3/pages,Brian Aldis,false,"The source is a reel tape, type not indicated. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. The tape was very sitcky; three splices broke and had to be replaced. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:00:24.762000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/3/pages/page_0/files/c000507_001_003_access.mp3
fedoraAdmin,2025-03-06T16:02:35.682000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/87/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/87/orderProxies,James Gunn,false,"The source is a Scotch 175 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels; noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:02:35.682000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/87/pages/page_0/files/c000507_003_006_access.mp3
fedoraAdmin,2025-03-06T16:02:10.749000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/72/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/72/orderProxies,Philip Jose Farmer,false,"The source is a reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels; noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:02:10.749000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/72/pages/page_0/files/c000507_002_032_access.mp3
fedoraAdmin,2025-03-06T15:59:24.892000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/10/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/10/pages,Piers Anthony,false,"The source is a reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T15:59:24.892000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/10/pages/page_0/files/c000507_001_010_access.mp3
fedoraAdmin,2025-03-06T16:02:13.266000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/75/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/75/pages,P. J. Farmer Master #39-82,false,"The source is an Ampex Audio Mastering Tape | 406 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:02:13.266000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/75/pages/page_0/files/c000507_002_035_access.mp3
fedoraAdmin,2025-03-06T15:59:46.133000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/14/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/14/pages,Gregory Benford,false,"The source is a reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T15:59:46.133000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/14/pages/page_0/files/c000507_001_014_access.mp3
fedoraAdmin,2025-03-06T15:59:46.225000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/19/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/19/orderProxies,Blish 002,false,"The source is a Scotch 60 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ipsthe recording, however, was apparently made at 3.75 ips. To compensate for this, Interpret Sample Rate was used to halve the sample rate from 192kHz to 96kHz resulting in a reduction of speed by half. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. The audio is rather distorted. Editing and processing was also performed with Adobe Audition. For the access files, noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process; Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T15:59:46.225000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/19/pages/page_0/files/c000507_001_018_access.mp3
fedoraAdmin,2025-03-06T16:02:14.990000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/79/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/79/pages,"Science fiction Radio show Master, Robert Forward #43-82",false,"The source is an Ampex Audio Mastering Tape | 406 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:02:14.990000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/79/pages/page_0/files/c000507_002_040_access.mp3
fedoraAdmin,2025-03-06T16:01:29.550000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/57/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/57/orderProxies,Richard Curtis Master Side 1,false,"The source is a Maxell UD 35-90 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process; Speech Volume Leveler was used to make speech more consistent and intelligible",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:01:29.550000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/57/pages/page_0/files/c000507_002_016_access.mp3
fedoraAdmin,2025-03-06T16:02:51.320000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/92/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/92/orderProxies,George R. R. Martin,false,"The source is a reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:02:51.320000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/92/pages/page_0/files/c000507_004_003_access.mp3
fedoraAdmin,2025-03-06T16:02:46.099000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/9/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/9/pages,Poul Anderson Master #42-82,false,"The source is an Ampex Audio Mastering (reel)Tape | 406. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:02:46.099000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/9/pages/page_0/files/c000507_001_009_access.mp3
fedoraAdmin,2025-03-06T16:02:11.531000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/74/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/74/orderProxies,Jose Farmer,false,"The source is an Ampex Audio Mastering Tape | 406 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels; noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:02:11.531000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/74/pages/page_0/files/c000507_002_034_access.mp3
fedoraAdmin,2025-03-06T16:00:05.362000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/21/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/21/pages,Ray Bradbury Part II,false,"The source is a Maxell UD 35-90 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process; Normalize process was used to modify volume levels. There is distortion beginning around the 10 minute mark that is due to tape degredation.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:00:05.362000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/21/pages/page_0/files/c000507_001_020_access.mp3
fedoraAdmin,2025-03-06T16:02:14.633000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/78/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/78/pages,First Contact Pt. 2,false,"The source is a Concertape/44-1018 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Many splices failed and had to be repaired. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:02:14.633000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/78/pages/page_0/files/c000507_002_038_access.mp3
fedoraAdmin,2025-03-06T16:01:30+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/56/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/56/pages,Crider/Laughlin Interview Tape 1 Raw,false,"The source is a TDK L-1800 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. The audio is almost exclusively in the right channel. Editing and processing was also performed with Adobe Audition. For the access files, only the right channel was used; noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process; Speech Volume Leveler was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:01:30+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/56/pages/page_0/files/c000507_002_014_access.mp3
fedoraAdmin,2025-03-06T16:00:09.781000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/25/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/25/orderProxies,Marion Zimmer Bradley Master Side 1 & 2,false,"The source is a TDK LX 5060B reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:00:09.781000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/25/pages/page_0/files/c000507_001_024_1_access.mp3
fedoraAdmin,2025-03-06T16:01:30.340000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/59/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/59/orderProxies,L. Sprague de Camp Raw Pt. 2,false,"The source is a TDK S-1800 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. The audio is almost exclusively in the right channel. Editing and processing was also performed with Adobe Audition. For the access files, only the right channel was used; noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process; Normalize Process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:01:30.340000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/59/pages/page_0/files/c000507_002_018_access.mp3
fedoraAdmin,2025-03-06T16:00:48.134000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/44/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/44/orderProxies,"C. J. Cherryh Interview Raw, Tape 2: Side 1",false,"The source is a TDK LX 3590B reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. The audio is almost exclusively in the left channel. Editing and processing was also performed with Adobe Audition. For the access files, only the left channel was used; noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process; Speech Volume Leveler was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:00:48.134000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/44/pages/page_0/files/c000507_002_002_access.mp3
fedoraAdmin,2025-03-06T16:01:30.867000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/60/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/60/pages,Humor in S.F. with L. Sprague de Camp,false,"The source is a TDK S-1800 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:01:30.867000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/60/pages/page_0/files/c000507_002_020_access.mp3
fedoraAdmin,2025-03-06T16:00:09.813000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/27/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/27/orderProxies,M. Z. Bradley Master #49-82,false,"The source is an Ampex Audio mastering Tape | 406 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. For the access files, Normalize process was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:00:09.813000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/27/pages/page_0/files/c000507_001_025_access.mp3
fedoraAdmin,2025-03-06T16:00:54.296000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/43/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/43/pages,C. J. Cherryh Interview Raw Side 1 & 2,false,"The source is a TDK LX 3590B reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. The audio is almost exclusively in the left channel. Editing and processing was also performed with Adobe Audition. For the access files, only the left channel was used; noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process; Speech Volume Leveler was used to modify volume levels.",fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T16:00:54.296000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/43/pages/page_0/files/c000507_002_001_2_access.mp3
fedoraAdmin,2025-03-06T15:59:48.896000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/2/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/2/orderProxies,Forest J. Ackerman Interview Raw,false,The source is a TDK S-1200 reel tape. The playback device was a TEAC A-3340S reel-to-reel tape deck playing at a speed of 7.5 ips. The audio was captured with Hammerfall DSP Multiface II A/D Converter hardware and Adobe Audition software. Editing and processing was also performed with Adobe Audition. Regarding the access files: noise (hiss/hum/etc.) in the audio was reduced using Noise Reduction process; Normalize Process and Speech Volume Leveler were used to make speech more consistent and intelligible.,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects,2025-03-06T15:59:48.896000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/scifi_initial_objects/2/pages/page_0/files/c000507_001_001_access.mp3
