ldp_contains,fedora_hasParent,fedora_lastModified,fedora_createdBy,fedora_created,dcterms_isPartOf,fedora_lastModifiedBy,dc_title,fedora_writable,files,dc_date,dc_rights
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/188/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/188/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:06:37.392000+00:00,fedoraAdmin,2025-12-18T21:06:37.392000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 25 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from T. A. Fuller, circa April 13, 1887",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/188/pages/page_0/files/0001.tif,1887-04 (circa),
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/56/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/56/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:44:00.600000+00:00,fedoraAdmin,2025-12-18T21:44:00.600000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 15 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from A. B. Yeager, October 4, 1883",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/56/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/56/pages/page_1/files/0002.tif,1883-10-04,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/513/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/513/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:40:19.556000+00:00,fedoraAdmin,2025-12-18T21:40:19.556000+00:00,Box 4 Louis L. McInnis Papers/Box 4 Folder 12 Louis L. McInnis Papers,fedoraAdmin,"Comparison made to June 1886 because Regents Reports ends, circa 1886",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/513/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/513/pages/page_1/files/0002.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/353/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/353/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:21:32.402000+00:00,fedoraAdmin,2025-12-18T21:21:32.402000+00:00,Box 2 Louis L. McInnis Papers/Box 2 Folder 2 Louis L. McInnis Papers,fedoraAdmin,"Copy of letter to the Honorable Board of Directors from Louis L. McInnis, June, 1890",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/353/pages/page_0/files/0001.tif,1890-06,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/214/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/214/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:09:02.900000+00:00,fedoraAdmin,2025-12-18T21:09:02.900000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 29 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from J. R. Cole, September 15, 1889",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/214/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/214/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/214/pages/page_2/files/0003.tif,1889-09-15,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/493/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/493/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:37:50.184000+00:00,fedoraAdmin,2025-12-18T21:37:50.184000+00:00,Box 3 Louis L. McInnis Papers/Box 3 Folder 18 Louis L. McInnis Papers,fedoraAdmin,"Smith, Richard M. May 18, 1880",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/493/pages/page_0/files/0001.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/71/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/71/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:46:15.067000+00:00,fedoraAdmin,2025-12-18T21:46:15.067000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 16 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from James Garrison, May 16, 1884",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/71/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/71/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/71/pages/page_2/files/0003.tif,1884-05-16,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:21:32.385000+00:00,fedoraAdmin,2025-12-18T21:21:32.385000+00:00,Box 2 Louis L. McInnis Papers/Box 2 Folder 16 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from W. A. Alexander, January 15, 1877",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/pages/page_1/files/0002a.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/pages/page_2/files/0002b.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/pages/page_3/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/pages/page_4/files/0004.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/pages/page_5/files/0005.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/pages/page_6/files/0006.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/pages/page_7/files/0007.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/346/pages/page_8/files/0008.tif,1877-01-15,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/58/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/58/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:44:26.267000+00:00,fedoraAdmin,2025-12-18T21:44:26.267000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 15 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from F. Van Winkle, October 1, 1883",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/58/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/58/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/58/pages/page_2/files/0003.tif,1883-10-01,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/478/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/478/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:36:51.133000+00:00,fedoraAdmin,2025-12-18T21:36:51.133000+00:00,Box 3 Louis L. McInnis Papers/Box 3 Folder 16 Louis L. McInnis Papers,fedoraAdmin,"Marriage Announcement for Lilla Hill and Roger Whitlock, June 13, 1889",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/478/pages/page_0/files/0001.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/231/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/231/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:10:15.558000+00:00,fedoraAdmin,2025-12-18T21:10:15.558000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 4 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from Charles Ragan, December 1, 1879",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/231/pages/page_0/files/0001.tif,1879-12-01,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/134/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/134/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:02:40.303000+00:00,fedoraAdmin,2025-12-18T21:02:40.303000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 21 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from T. M. Scott, September 9, 1885",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/134/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/134/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/134/pages/page_2/files/0003.tif,1885-09-09,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/16/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/16/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:04:53.931000+00:00,fedoraAdmin,2025-12-18T21:04:53.931000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 11 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from C. P. Estill, January 8, 1882",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/16/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/16/pages/page_1/files/0002a.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/16/pages/page_2/files/0002b.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/16/pages/page_3/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/16/pages/page_4/files/0004.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/16/pages/page_5/files/0005.tif,1882-01-08,http://rightsstatements.org/vocab/NoC-US/1.0/
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:35:25.042000+00:00,fedoraAdmin,2025-12-18T21:35:25.042000+00:00,Box 2 Louis L. McInnis Papers/Box 2 Folder 9 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from J. D. Read, June 25, 1892",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages/page_2/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages/page_3/files/0004.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages/page_4/files/0005.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages/page_5/files/0006.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages/page_6/files/0007.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages/page_7/files/0008.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages/page_8/files/0009.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/453/pages/page_9/files/0010.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/515/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/515/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:40:14.427000+00:00,fedoraAdmin,2025-12-18T21:40:14.427000+00:00,Box 4 Louis L. McInnis Papers/Box 4 Folder 12 Louis L. McInnis Papers,fedoraAdmin,Feed Control Salaries circa 1800s-1900s,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/515/pages/page_0/files/0001.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/363/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/363/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:23:25.976000+00:00,fedoraAdmin,2025-12-18T21:23:25.976000+00:00,Box 2 Louis L. McInnis Papers/Box 2 Folder 2 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from R. Smith, June 28, 1890",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/363/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/363/pages/page_1/files/0002.tif,1890-06-28,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/495/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/495/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:38:14.374000+00:00,fedoraAdmin,2025-12-18T21:38:14.374000+00:00,Box 3 Louis L. McInnis Papers/Box 3 Folder 2 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from W. A. Alexander, July 10, 1885",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/495/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/495/pages/page_1/files/0002.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/193/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/193/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:07:24.848000+00:00,fedoraAdmin,2025-12-18T21:07:24.848000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 26 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from C. S. Mitchell, January 2, 1888",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/193/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/193/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/193/pages/page_2/files/0003.tif,1888-01-02,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/424/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/424/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:32:18.529000+00:00,fedoraAdmin,2025-12-18T21:32:18.529000+00:00,Box 2 Louis L. McInnis Papers/Box 2 Folder 6 Louis L. McInnis Papers,fedoraAdmin,"Letter to E. B. Cushing from Chas Rogan, April 8, 1891",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/424/pages/page_0/files/0001.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/136/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/136/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:02:37.239000+00:00,fedoraAdmin,2025-12-18T21:02:37.239000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 21 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from W. J. Swain, September 18, 1885",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/136/pages/page_0/files/0001.tif,1885-09-18,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/18/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/18/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:06:28.476000+00:00,fedoraAdmin,2025-12-18T21:06:28.476000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 11 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from J. T. Hand, April 29, 1882",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/18/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/18/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/18/pages/page_2/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/18/pages/page_3/files/0004.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/18/pages/page_4/files/0005.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/18/pages/page_5/files/0006.tif,1882-04-29,http://rightsstatements.org/vocab/NoC-US/1.0/
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/556/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/556/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:43:51.656000+00:00,fedoraAdmin,2025-12-18T21:43:51.656000+00:00,Box 4 Louis L. McInnis Papers/Box 4 Folder 9 Louis L. McInnis Papers,fedoraAdmin,"The Farmers' Institute of the Fifth Congressional District Program, January 10-11, 1890",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/556/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/556/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/556/pages/page_2/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/556/pages/page_3/files/0004.tif,,
