dc_subject,dc_type,dc_format,fedora_lastModifiedBy,dcterms_created,fedora_lastModified,fedora_hasParent,fedora_writable,dcterms_extent,dc_description,dcterms_isPartOf,dc_rights,dcterms_temporal,ldp_contains,dcterms_type,dcterms_spatial,dcterms_abstract,dc_publisher,fedora_createdBy,dc_title,fedora_created,files,dcterms_alternative,dc_creator
"France--Reims|Statues|World War (1914-1918)|Joan, of Arc, Saint, 1412-1431",Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:05:17.926000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 14 x 9 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/117/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/117/orderProxies,StillImage,Reims|France,"Photo postcard of the Joan of Arc statue in Reims, France. Postcard would have originally been issued in a postcard book.",,fedoraAdmin,Reims. Statue de Jeanne d'Arc.,2021-10-27T16:05:17.926000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/117/pages/page_0/files/mss00170_01-43_0019.jpg,,
France--Meuse|Military hospitals|World War (1914-1918),Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T17:04:00.624000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/370/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/370/orderProxies,StillImage,Meuse|France,"Photo postcard of the field hospital in Rembercourt, France.",Willy Koehler,fedoraAdmin,Feldlazarett von Rembercourt,2021-10-27T17:04:00.624000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/370/pages/page_0/files/mss00170_02-05_0049.jpg,Rembercourt Field Hospital,
Military uniforms|Battles|Poland--Czestochowa|Caricatures and cartoons|World War (1914-1918),Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:40:09.191000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/268/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/268/pages,StillImage,Poland|Cestohowa,Color illustrated postcard of the battle at Czestochowa.,S.G.N.,fedoraAdmin,Vor Czenstochau,2021-10-27T16:40:09.191000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/268/pages/page_0/files/mss00170_01-51_0054.jpg,Before Czenstochau,
Farmers|Families|World War (1914-1918)|Chickens|Children,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:42:55.599000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/280/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/280/orderProxies,StillImage,,Photo postcard of a family on their farm with chickens.,R.U. Komp,fedoraAdmin,[Family on farm],2021-10-27T16:42:55.599000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/280/pages/page_0/files/mss00170_02-02_0019.jpg,,
World War (1914-1918)|Monuments,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T17:12:38.828000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/406/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/406/orderProxies,StillImage,,Photo postcard of an unidentified monument.,,fedoraAdmin,[Unidentified monument],2021-10-27T17:12:38.828000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/406/pages/page_0/files/mss00170_02-06_0047.jpg,,
Views|Germany--Strasburg|Theaters|World War (1914-1918)|Palaces,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:19:21.480000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/178/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/178/orderProxies,StillImage,Germany|Strasburg,"Colored photo postcard of an overview of Strasburg, Germany, including the Imperial Palace and Theater.",J. Reitz,fedoraAdmin,Straßburg. Schöpflinstaden. Kaiserpalast. Theater,2021-10-27T16:19:21.480000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/178/pages/page_0/files/mss00170_01-49_0037.jpg,Strasbourg. Schopfinstaden. Imperial Palace Theater.,
Belgium--Ostend|World War (1914-1918)|Harbors,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:09:39.597000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/136/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/136/pages,StillImage,Ostend|Belgium,"Photo postcard of the port and maritime station in Ostend, Belgium.",Nels,fedoraAdmin,Ostende: Le Port et la Gare maritime,2021-10-27T16:09:39.597000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/136/pages/page_0/files/mss00170_01-45_0019.jpg,Ostend. The Port and the Maritime Station.,
Barricades (Military science)|Streets|France--Aisne,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:51:03.070000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/315/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/315/orderProxies,StillImage,France|Aisne,"Photo postcard of a barricaded street in Craonne, France.",,fedoraAdmin,Straßenbarrikade in Craonne,2021-10-27T16:51:03.070000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/315/pages/page_0/files/mss00170_02-04_0017.jpg,Street barricade in Craonne,
Explosions|World War (1914-1918)|Buildings--War damage,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:42:00.020000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/276/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/276/orderProxies,StillImage,,Photo postcard of a building exploding.,R.U. Komp,fedoraAdmin,[Explosion of building],2021-10-27T16:42:00.020000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/276/pages/page_0/files/mss00170_02-02_0011.jpg,,
"Château Vaissier (Roubaix, France)|Castles|France--Roubaix|World War (1914-1918)",Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:13:22.395000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 14 x 9 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/152/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/152/pages,StillImage,Roubaix|France,"Photo postcard of Vaissier Castle in Roubaix, France.",Dr. Trenkler & Co.,fedoraAdmin,"Roubaix, Schloß Vaissier",2021-10-27T16:13:22.395000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/152/pages/page_0/files/mss00170_01-47_0005.jpg,Vaisser Castle,
Belgium--Lier|World War (1914-1918)|Buildings--War damage|Artillery,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T17:07:36.503000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/385/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/385/orderProxies,StillImage,Belgium|Lier,"Photo postcard of an artillery damaged turret in Lier, Belgium.",,fedoraAdmin,Fort Lierre: Wirkung eines 42 c/m mörsers auf einew panzerturm,2021-10-27T17:07:36.503000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/385/pages/page_0/files/mss00170_02-06_0005.jpg,Fort Lier: effect of a 42 cm mortar on a tank turret|Fort de Lierre: effet d'un obus de 42 c.m sur une coupole,
Germany--Stendal|Greeting cards|World War (1914-1918)|Restaurants,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:38:32.151000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 14 x 9 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/261/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/261/pages,StillImage,Stendal|Germany,Postcard with three pictures depicting a restaurant in Wahrburg.,Wilhelm Guldenpfennig,fedoraAdmin,Gruß aus Wahrburg bei Stendal,2021-10-27T16:38:32.151000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/261/pages/page_0/files/mss00170_01-51_0040.jpg,Greetings from Wahrburg near Stendal,
World War (1914-1918)|Soldiers,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:59:13.810000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/350/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/350/pages,StillImage,,Photo postcard of a group of soldiers.,,fedoraAdmin,[Group of soldiers],2021-10-27T16:59:13.810000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/350/pages/page_0/files/mss00170_02-05_0009.jpg,,
World War (1914-1918)|Urban gardens|Germany--Krefeld,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:17:44.379000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/171/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/171/orderProxies,StillImage,Germany|Krefeld,"Photo postcard of the city garden in Krefeld, Germany.","Friedrich Eyfried, Düsseldorf",fedoraAdmin,Krefeld. - Stadtgarten.,2021-10-27T16:17:44.379000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/171/pages/page_0/files/mss00170_01-49_0023.jpg,Krefeld - city garden,
World War (1914-1918)|Horses,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:24:39.930000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/201/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/201/orderProxies,StillImage,,Color illustrated postcard of a horse and its fallen rider at sunset published to support injured troops.,Dr. Selle & Co.|Buntdruck G. m. b. H.,fedoraAdmin,"Wohlfahrtskarte der Sammlung zur Unterstüßung der Kriegs-Invaliden der Kaiserlichen Marine, Berlin.",2021-10-27T16:24:39.930000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/201/pages/page_0/files/mss00170_01-50_0007.jpg,"Welfare card of the collection to support the war invalids of the Imperial Navy, Berlin.",Hermann Tischler
